Brand,Condition,Fuel,Distance,Model,Price,Registered_City,Transaction_Type,Year
Suzuki,Used,CNG,94000.0,Alto,452000.0,Karachi,Cash,2007.0
Suzuki,Used,CNG,190000.0,Alto,400000.0,Karachi,Cash,2003.0
Mitsubishi,Used,CNG,15035.0,Lancer,125000.0,Karachi,Cash,1985.0
Honda,Used,Petrol,50324.0,N Box,1000000.0,Lahore,Cash,2013.0
Suzuki,Used,Petrol,36000.0,Bolan,720000.0,Karachi,Cash,2016.0
Suzuki,Used,Petrol,65000.0,Every,645000.0,Karachi,Cash,2006.0
Suzuki,Used,CNG,10000.0,Other,250000.0,Karachi,Cash,1992.0
Suzuki,Used,CNG,99999.0,Margalla,350000.0,Karachi,Cash,1996.0
Suzuki,Used,Petrol,1.0,Mehran VX,650000.0,Karachi,Cash,2015.0
Daihatsu,Used,CNG,100000.0,Charade,160000.0,Karachi,Cash,1990.0
Suzuki,Used,Petrol,100000.0,Alto,520000.0,Karachi,Cash,2008.0
Daihatsu,Used,CNG,120000.0,Charade,140000.0,Karachi,Cash,1988.0
Suzuki,Used,CNG,60000.0,Cultus VXR,550000.0,Karachi,Cash,2007.0
Suzuki,Used,Petrol,10000.0,Alto,380000.0,Karachi,Cash,2004.0
Honda,Used,Petrol,149000.0,Civic Prosmetic,815000.0,Lahore,Cash,2004.0
Daihatsu,Used,Petrol,22500.0,Mira,1250000.0,Karachi,Cash,2016.0
Suzuki,New,Petrol,1.0,Wagon R,1280000.0,Multan,Cash,2018.0
Suzuki,Used,Petrol,100000.0,Bolan,320000.0,Karachi,Cash,1983.0
Suzuki,Used,CNG,62300.0,Liana,650000.0,Karachi,Cash,2007.0
Daihatsu,New,Petrol,160000.0,Hijet,900000.0,Karachi,Cash,2014.0
Toyota,Used,Petrol,104089.0,Passo,780000.0,Karachi,Cash,2007.0
Suzuki,Used,CNG,85000.0,Alto,650000.0,Karachi,Cash,2012.0
Daihatsu,Used,Petrol,49000.0,Charade,280000.0,Karachi,Cash,1988.0
Toyota,Used,Petrol,2.0,Corolla GLI,720000.0,Karachi,Cash,2003.0
Toyota,Used,CNG,98000.0,Other,855000.0,Karachi,Cash,2001.0
Honda,Used,CNG,25000.0,Civic Hybrid,130000.0,Karachi,Cash,1984.0
Other Brands,Used,Diesel,5000.0,Other,750000.0,Lasbela,Cash,2018.0
Toyota,Used,Petrol,94000.0,Vitz,1275000.0,Karachi,Cash,2011.0
Toyota,Used,Petrol,100000.0,Corolla XLI,1285000.0,Karachi,Cash,2011.0
Toyota,Used,CNG,152400.0,Corolla GLI,600000.0,Karachi,Cash,1998.0
Honda,Used,Petrol,110000.0,Civic EXi,665000.0,Karachi,Cash,2002.0
Suzuki,Used,CNG,150.0,Swift,950000.0,Karachi,Cash,2011.0
Suzuki,Used,CNG,100000.0,Alto,380000.0,Karachi,Cash,2007.0
Mitsubishi,Used,Petrol,1234.0,Pajero Mini,570000.0,Lahore,Cash,1995.0
Hyundai,New,CNG,68000.0,Santro,335000.0,Karachi,Cash,2003.0
Toyota,Used,Petrol,100000.0,Other,850000.0,Karachi,Cash,1994.0
Nissan,New,Petrol,86000.0,Clipper,875000.0,Karachi,Cash,2013.0
Toyota,New,CNG,400000.0,Other,360000.0,Karachi,Cash,1986.0
Suzuki,Used,CNG,125000.0,Alto,345000.0,Karachi,Cash,2002.0
Suzuki,Used,Petrol,23000.0,Hustler,1165000.0,Lahore,Cash,2016.0
Nissan,Used,CNG,104000.0,AD Van,700000.0,Karachi,Cash,2006.0
Suzuki,Used,CNG,90000.0,Mehran VX,295000.0,Lahore,Cash,2004.0
Suzuki,Used,Petrol,10000.0,Wagon R,1100000.0,Karachi,Cash,2018.0
Suzuki,Used,CNG,111.0,Bolan,350000.0,Karachi,Cash,1992.0
Suzuki,Used,Petrol,39500.0,Hustler,1140000.0,Karachi,Cash,2014.0
Toyota,New,Diesel,135000.0,Prado,1400000.0,Karachi,Cash,1992.0
Toyota,New,Petrol,62000.0,Corolla XLI,1390000.0,Karachi,Cash,2013.0
Toyota,New,Hybrid,75000.0,Corolla Fielder,1900000.0,Karachi,Installment/Leasing,2014.0
Honda,Used,Petrol,107856.0,Civic EXi,750000.0,Sialkot,Installment/Leasing,1997.0
Honda,Used,CNG,110000.0,City IDSI,530000.0,Karachi,Cash,2000.0
Daihatsu,Used,CNG,50000.0,Cuore,460000.0,Karachi,Cash,2005.0
Suzuki,New,Petrol,5.0,Cultus VXL,260000.0,Karachi,Installment/Leasing,2018.0
Suzuki,Used,Petrol,23788.0,Mehran VXR,600000.0,Karachi,Cash,2014.0
Suzuki,Used,Petrol,102000.0,Bolan,410000.0,Karachi,Cash,2005.0
Suzuki,Used,CNG,166000.0,Alto,540000.0,Karachi,Cash,2009.0
Toyota,Used,Petrol,44000.0,Corolla GLI,1550000.0,Lahore,Cash,2012.0
Daihatsu,Used,Petrol,77000.0,Mira,1100000.0,Karachi,Cash,2014.0
Suzuki,New,CNG,32000.0,Mehran VXR,375000.0,Karachi,Cash,2009.0
Hyundai,Used,CNG,1.0,Santro,300000.0,Karachi,Cash,2001.0
Suzuki,Used,Petrol,25000.0,Mehran VXR,335000.0,Karachi,Cash,2007.0
Toyota,Used,Petrol,160000.0,Crown,775000.0,Rawalpindi,Cash,1992.0
Suzuki,Used,Petrol,83000.0,Mehran VXR,310000.0,Karachi,Cash,2006.0
Suzuki,New,Hybrid,50.0,Mehran VX,355000.0,Multan,Cash,2008.0
Suzuki,New,Petrol,4200.0,Mehran VXR,830000.0,Lahore,Cash,2018.0
Toyota,New,Diesel,95000.0,Corolla 2.0 D,1000000.0,Karachi,Cash,2008.0
Honda,Used,CNG,160000.0,Civic Prosmetic,545000.0,Karachi,Cash,2000.0
Toyota,Used,Petrol,64890.0,Corrolla Altis,2050000.0,Karachi,Cash,2016.0
Suzuki,Used,CNG,123456.0,Cultus VXR,444444.0,Karachi,Cash,2000.0
Toyota,Used,Petrol,92000.0,Vitz,1460000.0,Karachi,Cash,2014.0
Suzuki,Used,Petrol,15000.0,Liana,660000.0,Karachi,Cash,2007.0
Suzuki,Used,CNG,120000.0,FX,115000.0,Karachi,Cash,1984.0
Daihatsu,Used,Petrol,1.0,Charade,260000.0,Karachi,Cash,1986.0
Suzuki,Used,Petrol,100000.0,Carry,400000.0,Faisalabad,Cash,1997.0
Suzuki,Used,Petrol,19600.0,Cultus VXL,1450000.0,Islamabad,Cash,2017.0
Suzuki,Used,CNG,59000.0,Cultus VXR,1050000.0,Karachi,Cash,2016.0
Suzuki,Used,CNG,199999.0,Baleno,330000.0,Karachi,Cash,1999.0
Toyota,New,CNG,750000.0,Vitz,700000.0,Karachi,Cash,2006.0
Other Brands,Used,Diesel,245000.0,Other,875000.0,Islamabad,Cash,1992.0
Honda,Used,Petrol,1.0,Civic EXi,400000.0,Karachi,Cash,1998.0
Suzuki,New,CNG,52000.0,Cultus VXR,825000.0,Lahore,Cash,2011.0
Toyota,Used,Petrol,16349.0,Corolla GLI,550000.0,Karachi,Cash,1996.0
Nissan,Used,CNG,48888.0,Sunny,190000.0,Karachi,Cash,1986.0
Honda,Used,Petrol,160000.0,Civic EXi,385000.0,Karachi,Cash,1995.0
Honda,Used,Petrol,187000.0,Civic VTi Oriel,1150000.0,Karachi,Cash,2008.0
Daihatsu,Used,CNG,15000.0,Charade,160000.0,Karachi,Cash,1985.0
Toyota,Used,Petrol,123456.0,Vitz,1385000.0,Lahore,Cash,2013.0
Toyota,New,Petrol,170000.0,Corolla GLI,1450000.0,Karachi,Cash,2013.0
Daihatsu,Used,Petrol,84000.0,Esse,775000.0,Karachi,Cash,2010.0
Honda,Used,CNG,3000.0,Civic EXi,500000.0,Karachi,Cash,1996.0
Suzuki,Used,CNG,9999999.0,Carry,200000.0,Karachi,Cash,1988.0
Suzuki,Used,CNG,25000.0,Mehran VX,273000.0,Karachi,Cash,2006.0
Toyota,Used,CNG,120009.0,Corolla XLI,665000.0,Karachi,Cash,1999.0
Toyota,Used,Hybrid,85000.0,Prius,1800000.0,Lahore,Cash,2009.0
Toyota,Used,Petrol,770003.0,Corolla GLI,1690000.0,Lahore,Cash,2015.0
Daihatsu,Used,Petrol,1.0,Charade,250000.0,Karachi,Cash,1986.0
Suzuki,Used,Petrol,109000.0,Cultus VXR,700000.0,Karachi,Cash,2011.0
Toyota,Used,Petrol,2233.0,Corolla GLI,300000.0,Lahore,Installment/Leasing,2018.0
Suzuki,Used,CNG,200000.0,Cultus VXR,395000.0,Karachi,Cash,2004.0
Suzuki,Used,Petrol,62273.0,Wagon R,1360000.0,Karachi,Cash,2015.0
Mitsubishi,Used,Petrol,160000.0,Lancer,750000.0,Karachi,Cash,2005.0
Suzuki,Used,CNG,121230.0,Liana,490000.0,Karachi,Cash,2007.0
Hyundai,Used,CNG,6500.0,Sonata,180000.0,Islamabad,Installment/Leasing,2006.0
Suzuki,New,Petrol,786.0,Cultus VXL,465000.0,Lahore,Cash,2002.0
Suzuki,Used,Petrol,1234.0,Every,670000.0,Karachi,Cash,2008.0
Toyota,Used,CNG,1.0,Corolla XLI,775000.0,Karachi,Cash,2004.0
Suzuki,Used,Petrol,82000.0,Cultus VXR,650000.0,Karachi,Cash,2007.0
Suzuki,Used,CNG,10000000.0,Bolan,285000.0,Karachi,Cash,1989.0
Suzuki,Used,Petrol,60400.0,Mehran VX,450000.0,Multan,Cash,2009.0
Toyota,Used,Petrol,114000.0,Mark II,1085000.0,Karachi,Cash,2003.0
Nissan,New,Petrol,48000.0,Dayz,1010000.0,Karachi,Cash,2013.0
Suzuki,New,Petrol,74500.0,Mehran VXR,425000.0,Lahore,Cash,2008.0
Suzuki,New,Petrol,50000.0,Mehran VX,630000.0,Karachi,Cash,2016.0
Daihatsu,Used,Diesel,500000.0,Charade,165000.0,Karachi,Cash,1984.0
Suzuki,Used,CNG,98000.0,Alto,500000.0,Karachi,Cash,2008.0
Daihatsu,Used,CNG,1.0,Atrai Wagon,200000.0,Karachi,Cash,1984.0
Daihatsu,Used,Petrol,104000.0,Mira,1015000.0,Islamabad,Cash,2012.0
Honda,Used,Petrol,59000.0,Civic VTi Oriel Prosmatec,1800000.0,Karachi,Cash,2015.0
Mercedes,New,Petrol,5.0,A Class,1000000.0,Karachi,Installment/Leasing,2018.0
Daihatsu,Used,CNG,12345.0,Cuore,260000.0,Karachi,Cash,1993.0
Daihatsu,Used,Petrol,62000.0,Mira,1100000.0,Karachi,Cash,2014.0
Suzuki,New,CNG,67000.0,Cultus VXR,810000.0,Lahore,Cash,2012.0
Mitsubishi,Used,CNG,1.0,Pajero Mini,475000.0,Karachi,Cash,1997.0
Honda,Used,Petrol,162000.0,City IDSI,1280000.0,Karachi,Cash,2011.0
Honda,Used,Petrol,100000.0,Civic EXi,670000.0,Karachi,Cash,2002.0
Mitsubishi,Used,CNG,100000.0,Lancer,160000.0,Karachi,Cash,1988.0
Toyota,Used,Petrol,98000.0,Corolla GLI,1425000.0,Karachi,Cash,2013.0
Daihatsu,Used,Petrol,184000.0,Atrai Wagon,1280000.0,Karachi,Cash,2013.0
Suzuki,Used,CNG,10000.0,Bolan,400000.0,Karachi,Cash,2003.0
Mitsubishi,Used,Petrol,131800.0,Ek Wagon,815000.0,Karachi,Cash,2012.0
Daihatsu,Used,Hybrid,25365.0,Charade,275000.0,Karachi,Cash,1994.0
Daihatsu,Used,CNG,121212.0,Charade,230000.0,Islamabad,Cash,1984.0
Suzuki,Used,Petrol,75000.0,Swift,1110000.0,Lahore,Cash,2012.0
Honda,Used,Petrol,144200.0,City IDSI,500000.0,Lahore,Cash,2002.0
Suzuki,Used,CNG,100000.0,Alto,440000.0,Karachi,Cash,2006.0
Toyota,Used,Petrol,106630.0,Corolla XLI,1165000.0,Karachi,Cash,2011.0
Mitsubishi,Used,Petrol,81000.0,Minicab Bravo,780000.0,Karachi,Cash,2013.0
Suzuki,Used,CNG,1.0,Cultus VXR,565000.0,Karachi,Cash,2006.0
Daihatsu,New,Petrol,100000.0,Charade,200000.0,Karachi,Cash,1982.0
Daihatsu,Used,Petrol,36000.0,Atrai Wagon,1075000.0,Karachi,Cash,2012.0
Nissan,Used,CNG,123.0,Sunny,275000.0,Karachi,Cash,1993.0
Toyota,Used,Petrol,138500.0,Corolla GLI,875000.0,Lahore,Cash,2001.0
Daihatsu,Used,Petrol,66000.0,Cuore,680000.0,Karachi,Cash,2010.0
Toyota,Used,Petrol,710000.0,Passo,1250000.0,Karachi,Cash,2012.0
Suzuki,Used,Petrol,65000.0,Liana,565000.0,Karachi,Cash,2007.0
Honda,New,Hybrid,122000.0,Freed,1850000.0,Karachi,Cash,2012.0
Suzuki,Used,Petrol,114500.0,Baleno,100000.0,Islamabad,Installment/Leasing,2004.0
Daihatsu,Used,CNG,1986.0,Charade,150000.0,Karachi,Cash,1986.0
Daihatsu,Used,CNG,93000.0,Cuore,520000.0,Faisalabad,Cash,2007.0
Hyundai,Used,Petrol,90000.0,Santro,550000.0,Karachi,Cash,2006.0
KIA,Used,CNG,1100.0,Pride,140000.0,Karachi,Cash,1996.0
Daihatsu,Used,CNG,123.0,Charade,165000.0,Karachi,Cash,1985.0
Toyota,Used,CNG,96000.0,Corolla GLI,1080000.0,Karachi,Cash,2009.0
Suzuki,Used,Petrol,61238.0,Mehran VX,170000.0,Karachi,Cash,1989.0
Suzuki,Used,CNG,100000.0,Mehran VX,130001.0,Karachi,Cash,1989.0
Honda,Used,Petrol,94000.0,Civic Prosmetic,820000.0,Karachi,Cash,2003.0
Toyota,Used,Petrol,72963.0,Passo,845000.0,Karachi,Cash,2006.0
Daihatsu,Used,Petrol,53942.0,Mira,1090000.0,Karachi,Cash,2013.0
Suzuki,Used,CNG,100000.0,Alto,420000.0,Karachi,Cash,2007.0
Honda,Used,Hybrid,73000.0,Insight,1490000.0,Karachi,Cash,2012.0
Daewoo,Used,CNG,120000.0,Racer,385000.0,Islamabad,Cash,1995.0
BMW,Used,Diesel,157000.0,5 Series,2000000.0,Karachi,Cash,2007.0
Toyota,New,Hybrid,48000.0,Aqua,2025000.0,Karachi,Cash,2015.0
Suzuki,Used,CNG,100000.0,Khyber,160000.0,Karachi,Cash,1995.0
Honda,Used,Petrol,100000.0,Civic VTi Oriel Prosmatec,1300000.0,Karachi,Cash,2009.0
Honda,Used,Petrol,78600.0,Civic EXi,380000.0,Karachi,Cash,1995.0
Mitsubishi,Used,Petrol,90000.0,Mirage,1150000.0,Islamabad,Cash,2012.0
Suzuki,Used,CNG,890000.0,Cultus VXL,470000.0,Sialkot,Cash,2002.0
Suzuki,Used,Petrol,107000.0,Other,700000.0,Khanewal,Cash,2012.0
Suzuki,Used,CNG,145000.0,Baleno,500000.0,Karachi,Cash,2005.0
Mitsubishi,Used,Petrol,15000.0,Lancer,615000.0,Karachi,Cash,2004.0
Toyota,Used,Petrol,95000.0,Rush,1650000.0,Karachi,Cash,2014.0
Toyota,Used,CNG,198256.0,Corolla XE,1000000.0,Karachi,Cash,2004.0
Suzuki,Used,Petrol,80000.0,Mehran VXR,640000.0,Multan,Cash,2015.0
Honda,Used,Petrol,68000.0,City IVTEC,1430000.0,Karachi,Cash,2013.0
Suzuki,Used,CNG,55000.0,Khyber,310000.0,Karachi,Cash,1998.0
Toyota,Used,Petrol,87000.0,Vitz,900000.0,Karachi,Cash,2008.0
Daihatsu,New,Petrol,100000.0,Charade,190000.0,Karachi,Cash,1984.0
Toyota,Used,Petrol,34000.0,Corolla GLI,1820000.0,Karachi,Cash,2015.0
Honda,Used,CNG,1111111.0,City IVTEC,530000.0,Karachi,Cash,2000.0
Daihatsu,Used,Petrol,100000.0,Charmant,370000.0,Karachi,Cash,1984.0
Suzuki,Used,CNG,81855.0,Mehran VXR,300000.0,Karachi,Cash,2000.0
Honda,Used,Petrol,160000.0,City IDSI,650000.0,Karachi,Cash,2002.0
Honda,Used,Petrol,110000.0,City IDSI,650000.0,Karachi,Cash,2005.0
Suzuki,Used,CNG,95000.0,Alto,450000.0,Karachi,Cash,2007.0
Toyota,Used,Petrol,55000.0,Corolla GLI,1870000.0,Lahore,Cash,2015.0
Suzuki,Used,Petrol,80000.0,Other,1100000.0,Karachi,Cash,2011.0
Toyota,Used,Petrol,18800.0,Passo,1430000.0,Karachi,Cash,2014.0
Toyota,New,Petrol,43000.0,Vitz,1690000.0,Karachi,Cash,2015.0
Honda,Used,Petrol,138000.0,Civic EXi,800000.0,Karachi,Cash,2005.0
Nissan,Used,Petrol,100000.0,Dayz Highway Star,1200000.0,Karachi,Cash,2014.0
Mitsubishi,Used,CNG,160000.0,Lancer,330000.0,Karachi,Cash,1991.0
Suzuki,Used,CNG,133000.0,Alto,600000.0,Karachi,Cash,2011.0
Suzuki,Used,CNG,80000.0,Mehran VX,520000.0,Islamabad,Cash,2009.0
Suzuki,Used,Petrol,40000.0,Alto,185000.0,Islamabad,Installment/Leasing,2016.0
Suzuki,Used,CNG,47000.0,Alto,550000.0,Karachi,Cash,2011.0
Suzuki,Used,Petrol,20000.0,Alto,200000.0,Karachi,Installment/Leasing,2008.0
Honda,Used,Petrol,33214.0,Other,220000.0,Islamabad,Installment/Leasing,2011.0
Honda,Used,Petrol,60000.0,City IVTEC,1750000.0,Lahore,Cash,2016.0
Toyota,Used,CNG,100000.0,Corolla XE,250000.0,Islamabad,Cash,1986.0
Suzuki,Used,Petrol,80000.0,Alto,500000.0,Karachi,Cash,2005.0
Toyota,Used,Petrol,96000.0,Corolla XLI,1100000.0,Karachi,Cash,2009.0
Suzuki,Used,CNG,1.0,Bolan,290000.0,Karachi,Cash,1993.0
Suzuki,Used,Petrol,100000.0,Cultus VXR,550000.0,Karachi,Cash,2007.0
Suzuki,Used,Petrol,100000.0,Margalla,290000.0,Karachi,Cash,1993.0
Suzuki,Used,CNG,76000.0,Alto,620000.0,Karachi,Cash,2008.0
Suzuki,Used,Petrol,140000.0,Swift,1050000.0,Karachi,Cash,2008.0
Toyota,Used,Petrol,46000.0,Corolla XLI,1350000.0,Karachi,Cash,2007.0
Nissan,Used,Petrol,500000.0,Sunny,360000.0,Karachi,Cash,1999.0
Daihatsu,Used,Petrol,65000.0,Cuore,450000.0,Lahore,Cash,2003.0
Daihatsu,New,Petrol,96000.0,Mira,1250000.0,Karachi,Cash,2015.0
Suzuki,Used,Petrol,5000.0,Every,220000.0,Karachi,Installment/Leasing,2014.0
Suzuki,Used,CNG,78000.0,Alto,370000.0,Karachi,Cash,2007.0
Toyota,Used,CNG,72321.0,Corolla XLI,1285000.0,Karachi,Cash,2013.0
Suzuki,Used,CNG,86000.0,Liana,680000.0,Karachi,Cash,2008.0
Suzuki,Used,CNG,38507.0,Margalla,325000.0,Karachi,Cash,1997.0
Toyota,Used,CNG,22.0,Other,225000.0,Karachi,Cash,1973.0
Honda,Used,Petrol,136500.0,City IDSI,940000.0,Lahore,Cash,2007.0
Suzuki,Used,CNG,1.0,Mehran VX,140000.0,Karachi,Cash,1992.0
Suzuki,Used,Petrol,43000.0,Mehran VXR,660000.0,Karachi,Cash,2016.0
Toyota,Used,Petrol,95000.0,86,250000.0,Karachi,Cash,1986.0
Suzuki,Used,CNG,1.0,Bolan,330000.0,Karachi,Cash,1997.0
Suzuki,Used,CNG,100000.0,Khyber,150000.0,Karachi,Cash,1989.0
Daihatsu,Used,Petrol,104000.0,Mira,830000.0,Karachi,Cash,2007.0
Suzuki,Used,CNG,23500.0,Margalla,300000.0,Karachi,Cash,1997.0
Honda,Used,Petrol,53000.0,Civic VTi Oriel,1220000.0,Karachi,Cash,2008.0
Suzuki,Used,CNG,1234.0,Alto,550000.0,Karachi,Cash,2018.0
Other Brands,Used,Petrol,1000.0,Other,555000.0,Karachi,Cash,1963.0
Other Brands,Used,Petrol,108069.0,Other,95000.0,Karachi,Cash,1979.0
Toyota,Used,Petrol,55000.0,Corolla GLI,1910000.0,Karachi,Cash,2016.0
Suzuki,Used,CNG,160000.0,Alto,475000.0,Karachi,Cash,2010.0
Toyota,Used,Petrol,100000.0,Passo,855000.0,Karachi,Cash,2007.0
Suzuki,Used,CNG,111000.0,Khyber,175000.0,Karachi,Cash,1994.0
Suzuki,Used,CNG,37000.0,Cultus VXR,540000.0,Karachi,Cash,2007.0
Honda,Used,Petrol,110000.0,City Vario,1080000.0,Faisalabad,Cash,2006.0
Honda,New,Petrol,90000.0,Civic VTi,1375000.0,Karachi,Cash,2012.0
Honda,Used,Petrol,150000.0,Civic VTi,950000.0,Karachi,Cash,2008.0
Daihatsu,Used,Petrol,40000.0,Move,985000.0,Lahore,Cash,2012.0
Suzuki,Used,CNG,10000.0,Alto,485000.0,Karachi,Cash,2010.0
Suzuki,Used,CNG,80000.0,Cultus VXR,430000.0,Karachi,Cash,2001.0
Suzuki,Used,Petrol,130000.0,Khyber,315000.0,Bahawalpur,Cash,1997.0
Honda,New,Petrol,64500.0,Civic Prosmetic,875000.0,Karachi,Cash,2006.0
Suzuki,New,Petrol,195000.0,Mehran VX,400000.0,Karachi,Cash,2010.0
Honda,Used,Petrol,123.0,Other,400000.0,Karachi,Cash,1995.0
Mitsubishi,Used,CNG,100.0,Lancer,300000.0,Karachi,Cash,1991.0
Toyota,Used,Petrol,96000.0,Passo,1300000.0,Karachi,Cash,2013.0
Daihatsu,Used,CNG,90000.0,Cuore,500000.0,Karachi,Cash,2006.0
Suzuki,New,CNG,10600.0,Margalla,350000.0,Karachi,Cash,1995.0
Honda,Used,Petrol,150000.0,Civic EXi,365000.0,Karachi,Cash,1995.0
Toyota,Used,Petrol,480000.0,Passo,1150000.0,Karachi,Cash,2010.0
Suzuki,Used,CNG,59000.0,Alto,560000.0,Karachi,Cash,2010.0
Toyota,Used,Petrol,93000.0,Vitz,855000.0,Karachi,Cash,2006.0
Daihatsu,Used,Petrol,129000.0,Hijet,780000.0,Karachi,Cash,2016.0
Suzuki,Used,Petrol,57000.0,Alto,960000.0,Karachi,Cash,2016.0
Suzuki,Used,Petrol,43000.0,Cultus VXR,980000.0,Karachi,Cash,2016.0
Honda,Used,Petrol,161000.0,Civic Prosmetic,975000.0,Lahore,Cash,2006.0
Suzuki,Used,Petrol,236231.0,Khyber,300000.0,Karachi,Cash,1997.0
Suzuki,Used,CNG,852855.0,Khyber,150000.0,Karachi,Cash,1993.0
Toyota,Used,Petrol,190000.0,Corolla XLI,1300000.0,Karachi,Cash,2013.0
Suzuki,Used,CNG,75000.0,Cultus VXL,570000.0,Karachi,Cash,2006.0
Suzuki,New,Petrol,11500.0,Wagon R,1299500.0,Lahore,Cash,2018.0
Suzuki,Used,CNG,78200.0,Alto,430000.0,Karachi,Cash,2006.0
Suzuki,Used,CNG,123654.0,Cultus VXR,350000.0,Karachi,Cash,2000.0
Toyota,New,Petrol,82000.0,Other,1150000.0,Karachi,Cash,2013.0
Toyota,Used,Petrol,44000.0,Passo,1250000.0,Karachi,Cash,2014.0
Suzuki,Used,Petrol,10000.0,Mehran VXR,350000.0,Karachi,Cash,2007.0
Suzuki,New,Petrol,1.0,Alto,540000.0,Karachi,Cash,2010.0
Toyota,Used,Petrol,200000.0,Mark II,1090000.0,Karachi,Cash,2001.0
Daihatsu,Used,CNG,98000.0,Cuore,570000.0,Karachi,Cash,2009.0
Suzuki,Used,Petrol,109000.0,Cultus VXR,725000.0,Karachi,Cash,2011.0
Daihatsu,Used,CNG,100000.0,Charade,130000.0,Karachi,Cash,1989.0
Nissan,Used,CNG,1000.0,Other,280000.0,Karachi,Cash,1988.0
Suzuki,Used,CNG,100000.0,Khyber,220000.0,Karachi,Cash,1993.0
Suzuki,Used,CNG,1000.0,Bolan,340000.0,Karachi,Installment/Leasing,1998.0
Suzuki,Used,Petrol,12000.0,FX,150000.0,Karachi,Cash,1986.0
Suzuki,Used,CNG,786.0,Cultus VX,565000.0,Karachi,Cash,2007.0
Honda,Used,Petrol,130000.0,Civic VTi Oriel,1380000.0,Islamabad,Cash,2010.0
Suzuki,Used,CNG,1.0,Margalla,230000.0,Karachi,Cash,1991.0
Daihatsu,Used,CNG,1235893.0,Charade,130000.0,Karachi,Cash,1986.0
Suzuki,Used,Petrol,100000.0,Khyber,280000.0,Karachi,Cash,1997.0
Suzuki,Used,Petrol,81000.0,Cultus VXR,780000.0,Karachi,Cash,2012.0
Suzuki,Used,Petrol,136000.0,Cultus VX,445000.0,Karachi,Cash,2002.0
Hyundai,Used,CNG,141500.0,Santro,600000.0,Karachi,Cash,2007.0
Suzuki,Used,CNG,11111.0,FX,98000.0,Karachi,Cash,1987.0
Honda,Used,Petrol,190214.0,City IVTEC,800000.0,Karachi,Cash,2007.0
Suzuki,New,Petrol,51000.0,Swift,1150000.0,Karachi,Cash,2014.0
Mitsubishi,Used,Petrol,200000.0,Lancer,700000.0,Karachi,Cash,2005.0
Suzuki,Used,CNG,50000.0,Bolan,320000.0,Karachi,Cash,1994.0
Hyundai,Used,CNG,999.0,Accent,260000.0,Karachi,Cash,2000.0
Suzuki,Used,CNG,78000.0,Cultus VXR,550000.0,Karachi,Cash,2007.0
Suzuki,Used,Petrol,75000.0,Cultus VXR,725000.0,Islamabad,Cash,2009.0
Suzuki,Used,Petrol,115000.0,Ravi,110000.0,Rawalpindi,Installment/Leasing,2013.0
Daihatsu,Used,Petrol,99.0,Charade,195000.0,Karachi,Cash,1986.0
Suzuki,Used,CNG,900000.0,Cultus VX,200000.0,Karachi,Cash,1994.0
Daihatsu,Used,CNG,1.0,Charade,230000.0,Karachi,Cash,1996.0
Toyota,New,Petrol,35000.0,Corolla GLI,1700000.0,Karachi,Cash,2014.0
Honda,Used,Petrol,75000.0,Civic VTi Oriel Prosmatec,1395000.0,Karachi,Cash,2011.0
Daihatsu,Used,CNG,200000.0,Charade,130000.0,Karachi,Cash,1983.0
Toyota,Used,Petrol,12311.0,Corrolla Altis,300000.0,Islamabad,Installment/Leasing,2017.0
Honda,Used,Petrol,43500.0,Civic Prosmetic,1725000.0,Karachi,Cash,2013.0
Suzuki,Used,Petrol,56000.0,Cultus VXR,875000.0,Karachi,Cash,2014.0
Toyota,Used,Petrol,85000.0,Vitz,1100000.0,Karachi,Cash,2010.0
Suzuki,Used,CNG,1111.0,Mehran VX,485000.0,Karachi,Cash,2012.0
Suzuki,Used,Petrol,95000.0,Bolan,600000.0,Karachi,Cash,2011.0
Suzuki,Used,CNG,1000000.0,Other,570000.0,Karachi,Cash,2011.0
Daihatsu,Used,Petrol,83000.0,Mira,615000.0,Karachi,Cash,2006.0
Toyota,Used,Petrol,125000.0,Corrolla Altis,895000.0,Karachi,Cash,2005.0
Suzuki,Used,Petrol,12345.0,Mehran VX,310000.0,Karachi,Cash,2007.0
Toyota,Used,CNG,200000.0,Corona,225000.0,Faisalabad,Cash,1976.0
Honda,Used,Petrol,110.0,City Aspire,417000.0,Karachi,Cash,2003.0
Honda,Used,Petrol,95000.0,Civic VTi Oriel Prosmatec,125000.0,Karachi,Installment/Leasing,2007.0
Suzuki,Used,Petrol,80000.0,Mehran VX,530000.0,Islamabad,Cash,2010.0
Suzuki,Used,Petrol,16.0,Mehran VX,260000.0,Lahore,Cash,1997.0
Toyota,Used,CNG,99999.0,Corolla XE,545000.0,Karachi,Cash,1994.0
Suzuki,Used,Petrol,10000.0,Every,880000.0,Karachi,Cash,2011.0
Suzuki,Used,Petrol,55000.0,Khyber,335000.0,Karachi,Cash,1999.0
Suzuki,New,Petrol,86.0,Cultus VXR,780000.0,Karachi,Cash,2014.0
Honda,Used,Petrol,98000.0,City Aspire,1175000.0,Karachi,Cash,2009.0
Toyota,New,Petrol,68000.0,Belta,1090000.0,Karachi,Cash,2013.0
Suzuki,Used,CNG,50000.0,Mehran VXR,320000.0,Karachi,Cash,2008.0
Suzuki,Used,Petrol,75000.0,Mehran VXR,690000.0,Islamabad,Cash,2015.0
